ticket_id,created_at,resolved_at,category,resolution_hours,description
TICK-04175,2024-06-11 10:42:00,2024-06-12 04:34:54.513228,Feature Usage,17.881809230036666,"""I'm having trouble figuring out how to create automated tasks using the software. Can you provide some guidance or a tutorial on how to set this up? I've tried a few different approaches but haven't been successful so far. Any help would be appreciated, thanks!"""
TICK-00765,2024-06-11 10:43:00,2024-06-11 18:12:39.317375,Authentication/Login,7.494254826295394,"""I can't seem to log into my account using the password I usually use. I've tried resetting it multiple times, but I'm not receiving the password reset email. I really need to access my account as soon as possible."""
TICK-04453,2024-06-11 10:45:00,2024-06-11 11:42:08.137230,Billing/Subscription,0.9522603416923083,"""I was charged the wrong amount for my monthly subscription, and I would like to dispute the charge and get a refund. I have already checked my account details and confirmed that I should have been on the basic plan, not the premium plan that I was charged for. Can you please look into this and help me resolve the issue?"""
TICK-01287,2024-06-11 10:50:00,2024-06-14 04:38:10.157733,Miscellaneous,65.80282159247503,"""I am unable to access the help documentation on the website. Every time I click on the support link, it redirects me to the home page. I have tried clearing my browser cache and using a different browser, but the issue persists. Can you please assist with this issue?"""
TICK-02679,2024-06-11 10:53:00,2024-06-12 05:44:55.026869,Performance/Speed,18.865285241456267,"""I'm experiencing really slow loading times when trying to access my account. It's taking much longer than usual for pages to load and I'm getting frustrated. Is there anything that can be done to improve the speed of the platform?"""
TICK-01150,2024-06-11 11:04:00,2024-06-12 02:47:53.779231,Authentication/Login,15.731605342083283,"""I've been locked out of my account and can't seem to remember my password to get back in. Can you help me reset it or unlock my account? I've also been having trouble with the multi-factor authentication process - I'm not receiving the code on my phone to complete the login."""
TICK-02127,2024-06-11 11:16:00,2024-06-11 15:52:28.940201,Authentication/Login,4.608038944836009,"""I am unable to log in to my account with my usual password and I did not receive the verification code for the multi-factor authentication. I have tried resetting my password multiple times but still cannot access my account. Please help me with this issue as soon as possible."""
TICK-02277,2024-06-11 11:28:00,2024-06-11 22:56:32.825185,Authentication/Login,11.475784773521982,"""I'm having trouble logging into my account. I've tried resetting my password, but I'm still not able to get in. It keeps saying my credentials are incorrect, even though I know they're right. Can you please help me unlock my account or figure out what's going on?"""
TICK-00343,2024-06-11 11:34:00,2024-06-12 06:01:38.667789,Billing/Subscription,18.46074105259149,"""I was charged twice for my subscription this month and I need help getting the extra charge refunded. Can you please look into this and help me sort it out as soon as possible?""

""I have been trying to upgrade my plan to include additional users, but I keep getting an error message when I try to proceed with the upgrade. Can you please assist me with this issue and help me upgrade my plan?"""
TICK-00003,2024-06-11 11:39:00,2024-06-12 00:19:40.092051,Authentication/Login,12.677803347634812,"""I can't seem to log into my account even with the correct password. I've tried resetting my password multiple times but still can't get in. It's really frustrating because I need to access some important documents in my account."""
TICK-02339,2024-06-11 12:07:00,2024-06-11 18:13:23.150669,Billing/Subscription,6.1064307415214545,"""Hi there, I've noticed an unexpected charge on my account for my subscription. I haven't made any changes to my plan recently, so I'm not sure why I was billed this amount. Can you please help me look into this and provide clarification on the charges? Thank you!"""
TICK-01856,2024-06-11 12:22:00,2024-06-11 23:31:26.725477,Billing/Subscription,11.157423743609446,"""I was charged twice for my subscription this month, and I need help resolving the issue and receiving a refund for the extra charge. I checked my bank statement and confirmed that the duplicate charge went through on the same day."""
TICK-00716,2024-06-11 12:52:00,2024-06-12 02:03:04.501947,Billing/Subscription,13.184583874229705,"""I recently upgraded my subscription plan, but I noticed that the new features are not accessible on my account. I have already been billed for the upgrade, so I'm not sure why I'm still unable to use the additional functionality. Can you please help me resolve this issue and make sure that I have full access to the upgraded plan that I paid for?"""
TICK-04153,2024-06-11 13:18:00,2024-06-11 22:45:54.873661,Miscellaneous,9.465242683603044,"""I tried to submit a support request through the website but the form keeps giving me an error message. I've tried refreshing the page and clearing my browser cache, but the problem persists. Can you please assist me with this issue as soon as possible?"""
TICK-04570,2024-06-11 13:35:00,2024-06-11 22:53:33.400662,Performance/Speed,9.309277961564742,"""I've been experiencing really slow loading times when trying to access my account dashboard. It's been taking a lot longer than usual to view any data or make changes to my account settings. Can you please look into why the system is lagging so much and help improve the overall performance?"""
TICK-01831,2024-06-11 14:55:00,2024-06-12 06:08:42.046900,Performance/Speed,15.228346361145086,"""Our system is running slow and I'm experiencing long loading times when trying to access my account. It's becoming frustrating to work efficiently with the lag in performance. Can you please investigate and address this issue as soon as possible?"""
TICK-02247,2024-06-11 15:13:00,2024-06-12 07:29:09.800901,Billing/Subscription,16.269389139032118,"""I was billed twice for my monthly subscription and need to dispute the extra charge. Can you please assist me with getting a refund for the duplicate payment? Thank you!""
"
TICK-03981,2024-06-11 16:32:00,2024-06-12 14:04:56.566188,Performance/Speed,21.549046163233957,"""Hi, I've been experiencing really slow loading times when I try to access my account. It's been taking a lot longer than usual to navigate through the different pages and it's becoming quite frustrating. Can someone please look into this and let me know if there's a problem on your end?"""
TICK-01484,2024-06-11 16:41:00,2024-06-11 17:20:30.721831,Feature Usage,0.6585338418070759,"""Hello, I'm having trouble figuring out how to use the new tagging feature on the website. I've tried following the instructions in the help section, but I'm still not able to tag my posts correctly. Can someone walk me through the process step by step? Thank you!"""
TICK-04056,2024-06-11 16:47:00,2024-06-12 10:21:43.797493,Performance/Speed,17.578832636884343,"""My dashboard is taking a really long time to load, and I have noticed a significant lag when trying to navigate between pages. It's making it difficult for me to access and analyze my data efficiently. Can you help me troubleshoot this speed issue and improve my user experience?"""
TICK-00705,2024-06-11 18:09:00,2024-06-12 02:30:41.824986,Feature Usage,8.361618051775128,"""I'm having trouble figuring out how to schedule recurring tasks in the app. I've checked the help section, but I'm still unsure of the steps to take. Can you provide some guidance on how to set this up?"""
TICK-01214,2024-06-12 03:31:00,2024-06-12 20:38:41.140823,Billing/Subscription,17.128094672929087,"""I was charged an incorrect amount on my last billing statement. I believe there is a mistake and would like to dispute the charge. Can you please help me resolve this issue and correct the amount?""

""I attempted to upgrade my subscription plan, but my payment kept failing despite having sufficient funds. I'm not sure why this is happening and would appreciate assistance in completing the upgrade successfully."""
TICK-03362,2024-06-12 07:10:00,2024-06-12 08:09:02.752237,Performance/Speed,0.9840978437432996,"""My application is taking a long time to load and I'm experiencing frequent timeouts when trying to access certain features. This is impacting my productivity and causing frustration. Can you please investigate and help me resolve this performance issue as soon as possible?"""
TICK-02710,2024-06-12 07:34:00,2024-06-12 21:50:48.197585,Authentication/Login,14.280054884734907,"""I forgot my password and attempted to reset it, but I haven't received the password reset email. Can you please assist me in regaining access to my account?""
""My multi-factor authentication seems to be malfunctioning, as I'm not receiving the verification code on my phone. I'm unable to log in to my account due to this issue. Can you help me resolve this?"""
TICK-00240,2024-06-12 09:10:00,2024-06-13 02:56:45.076576,Authentication/Login,17.779187937707093,"""I can't seem to log into my account even after multiple password reset attempts. I keep getting a message saying my account is locked out. Can someone please help me regain access to my account as soon as possible? I have urgent tasks to complete."""
TICK-00570,2024-06-12 09:26:00,2024-06-13 01:49:55.983185,Integration/API,16.398884217975365,"""I'm trying to integrate our CRM system with your API, but I keep encountering errors when trying to authenticate the connection. I've double-checked the API credentials and the webhook setup, but it still doesn't seem to be working. Can someone help me troubleshoot this issue and ensure the integration is set up correctly?"""
TICK-01991,2024-06-12 09:50:00,2024-06-13 09:00:55.264248,Authentication/Login,23.182017846637496,"""I am unable to login to my account even after entering the correct password multiple times. It keeps showing me an error message saying my account is locked. Can someone please assist me in unlocking my account so I can access my information?"""
TICK-03619,2024-06-12 09:53:00,2024-06-13 06:05:59.436272,Authentication/Login,20.216510075494615,"""I tried to log in to my account, but I keep getting an error message saying that my password is incorrect. I've tried resetting it multiple times, but I'm still unable to access my account. Can someone help me troubleshoot this issue and get back into my account?"""
TICK-00814,2024-06-12 09:57:00,2024-06-12 17:32:49.515227,Feature Usage,7.597087563017854,"""I'm having trouble figuring out how to schedule recurring tasks in the app. I've looked through the help documentation, but I'm still not sure how to set it up. Can someone walk me through the steps to make this work? Thank you!"""
TICK-03562,2024-06-12 10:05:00,2024-06-12 20:02:22.535910,Feature Usage,9.956259974879101,"""I'm having trouble figuring out how to schedule recurring tasks in the app. Can you provide a step-by-step guide on how to do this? I've been trying to set it up, but I can't seem to get it right."""
TICK-01472,2024-06-12 10:24:00,2024-06-12 14:21:37.155652,Feature Usage,3.9603210143959795,"""I'm having trouble figuring out how to share a document with multiple people in my team. I've tried following the instructions in the help guide, but I'm still not able to grant access to the right team members. Can you provide some step-by-step guidance on how to do this effectively?"""
TICK-04017,2024-06-12 11:24:00,2024-06-13 06:09:36.449675,Authentication/Login,18.760124909698607,"""I can't seem to log into my account even after resetting my password. It keeps telling me that my credentials are incorrect. I've tried multiple times and even waited a while before trying again, but I still can't get in. Can you please help me figure out what's going on?"""
TICK-02973,2024-06-12 11:27:00,2024-06-13 04:03:37.747563,Billing/Subscription,16.61048543419041,"""I noticed an unexpected charge on my credit card statement from your company. I would like to dispute the charge and get more information on why I was billed this amount. Can someone help me with this billing issue as soon as possible?"""
TICK-04206,2024-06-12 11:37:00,2024-06-12 13:44:40.313854,Integration/API,2.127864959579488,"""I'm having trouble setting up the connection between our CRM system and the new marketing software. I keep receiving an error message when trying to initiate the integration. Can you please help me troubleshoot this issue as soon as possible? We have an upcoming campaign that relies on this integration working smoothly."""
TICK-00959,2024-06-12 12:03:00,2024-06-12 14:39:39.941751,Feature Usage,2.6110949309426315,"""I'm having trouble figuring out how to schedule recurring tasks in the app. I've tried following the instructions in the help section, but I'm still not sure if I'm doing it right. Can someone provide a step-by-step guide on how to set this up properly?"""
TICK-00939,2024-06-12 12:18:00,2024-06-13 03:04:27.881415,Performance/Speed,14.774411504181886,"""Hello, I've been experiencing a significant lag in loading times when trying to access the dashboard and it's really slowing down my workflow. It's been happening consistently for the past few days and I'm not sure what's causing it. Can you please help me troubleshoot this issue?"""
TICK-04504,2024-06-12 12:42:00,2024-06-13 08:27:38.117408,Authentication/Login,19.760588168878144,"""I'm having trouble accessing my account with my usual password. I've tried resetting it multiple times but still can't get in. Could you please help me sort this out as soon as possible? Thank you!"""
TICK-04437,2024-06-12 12:45:00,2024-06-12 14:49:30.986255,Authentication/Login,2.075273959746794,"""I can't seem to log into my account with the password I've always used. I've tried resetting it multiple times but still can't get in. Can someone help me figure out what's going on?"""
TICK-03037,2024-06-12 13:26:00,2024-06-12 23:31:37.784316,Integration/API,10.093828976542879,"""I'm experiencing difficulty setting up the connection between our system and the third-party tool. I've followed the integration instructions, but I keep receiving an error message when trying to initiate the connection. Can you please provide assistance in resolving this issue as soon as possible?"""
TICK-01987,2024-06-12 14:18:00,2024-06-13 07:11:43.630304,Integration/API,16.895452862212828,"""I am experiencing issues with setting up the connection between our system and the third-party integration. I keep receiving error messages when trying to test the API and the webhook setup is not functioning as expected. Can someone from the support team please provide guidance on resolving these integration problems?"""
TICK-04617,2024-06-12 14:52:00,2024-06-12 23:45:31.110677,Performance/Speed,8.891975187987548,"""Hello, our website is taking a long time to load and I'm experiencing some lag when using certain features. I've tried refreshing the page and clearing my browser cache, but the issue persists. Can you please look into this and help me troubleshoot the speed and performance problems? Thank you."""
TICK-00884,2024-06-12 16:16:00,2024-06-12 18:01:45.548044,Billing/Subscription,1.7626522343480595,"""I was charged an incorrect amount on my last bill and would like to dispute the charge. The amount seems to be higher than what was originally agreed upon when I signed up for the subscription. Can you please investigate and help me resolve this issue as soon as possible? Thank you."""
TICK-02797,2024-06-12 18:24:00,2024-06-13 04:39:11.143094,Feature Usage,10.253095303794714,"""I'm having trouble figuring out how to use the new tagging feature in the app. I've tried following the instructions in the help section, but I still can't seem to get it to work properly. Can someone walk me through the process step by step? Thanks!"""
TICK-01063,2024-06-13 02:57:00,2024-06-13 11:07:48.029790,Integration/API,8.180008274898151,"""Hi, I'm experiencing some issues with connecting our CRM system to the new email marketing platform. The API seems to be giving errors when we try to sync the data, and our team is unable to figure out the problem. Can you please help us troubleshoot and resolve this integration issue as soon as possible?"""
TICK-04908,2024-06-13 04:02:00,2024-06-13 10:32:35.774267,Feature Usage,6.509937296262609,"""I'm having trouble figuring out how to schedule recurring tasks in the app. I've tried following the instructions in the help section, but I can't seem to get it to work properly. Can you please provide step-by-step guidance on setting up recurring tasks?"""
TICK-02982,2024-06-13 06:57:00,2024-06-13 14:26:02.627873,Performance/Speed,7.484063298125311,"""My app is taking forever to load and I keep experiencing timeouts when trying to access certain pages. It's really slowing down my workflow and making it difficult to get anything done. Can you please look into what's causing these performance issues and help me resolve them?"""
TICK-02400,2024-06-13 07:07:00,2024-06-13 08:09:16.527243,Billing/Subscription,1.037924234277705,"""I was charged the wrong amount for my subscription upgrade, can you please look into this and adjust the charge? I upgraded my plan last week but my account still shows the old plan and I haven't received confirmation of the upgrade, can you help me with this issue?"""
TICK-04370,2024-06-13 08:09:00,2024-06-13 18:06:11.005875,Performance/Speed,9.953057187365976,"""Hi, I've been experiencing really slow loading times when trying to access my account dashboard. It's becoming quite frustrating as the lag is making it difficult for me to manage my tasks efficiently. I've tried accessing the platform from different devices and networks, but the issue persists. Can you please help me resolve this speed issue?"""
TICK-01109,2024-06-13 09:03:00,2024-06-13 22:13:00.777540,Authentication/Login,13.16688264999164,"""I can't seem to log into my account even after multiple attempts. I've also tried to reset my password, but I'm not receiving the reset email. I need help to regain access to my account as soon as possible."""
TICK-04104,2024-06-13 09:15:00,2024-06-13 09:47:56.285286,Authentication/Login,0.54896813508808,"""I can't seem to log into my account even after resetting my password. I keep getting an error message saying my credentials are incorrect. Can you please help me regain access to my account? I need to access some important documents as soon as possible."""
TICK-04010,2024-06-13 10:02:00,2024-06-13 17:03:21.655870,Authentication/Login,7.022682186150824,"""I'm having trouble logging into my account. I've tried resetting my password but I'm not receiving the email to do so. Can you please help me regain access to my account? I have some urgent tasks to complete and I can't afford to be locked out for too long."""
TICK-01713,2024-06-13 10:02:00,2024-06-13 14:48:41.567755,Authentication/Login,4.778213265197279,"""I've been locked out of my account and can't seem to remember my password. I've tried to reset it, but I'm not receiving the email to change my password. Can someone please help me regain access to my account?"""
TICK-00806,2024-06-13 10:10:00,2024-06-13 19:58:31.460240,Authentication/Login,9.808738955535455,"""I am unable to log into my account using my usual password. I tried to reset it, but I'm not receiving the password reset email. Can you please assist me in accessing my account as soon as possible? I have some urgent tasks to perform."""
TICK-04798,2024-06-13 10:30:00,2024-06-14 04:05:44.907309,Performance/Speed,17.59580758589999,"1. ""I'm experiencing extremely slow loading times when trying to access my account dashboard. It's taking much longer than usual to navigate between pages and view my account information.""

2. ""The system seems to be lagging frequently, and I'm encountering timeouts when trying to perform simple tasks such as updating my profile settings. Can you please investigate and resolve this speed issue?"""
TICK-03568,2024-06-13 10:59:00,2024-06-13 13:16:48.970636,Authentication/Login,2.2969362878255315,"""I'm having trouble logging into my account after changing my password. I keep getting an error message saying my credentials are incorrect, even though I'm sure they're right. Can someone help me troubleshoot this issue?"""
TICK-00810,2024-06-13 11:16:00,2024-06-13 17:18:00.918408,Billing/Subscription,6.033588446594598,"""I was charged for my subscription renewal but my account is still showing as inactive. Can you please check on this and make sure my account is activated correctly? I need to access my account to download some important documents.""

""I tried to upgrade my plan to include more users, but the system is giving me an error message when I try to complete the upgrade. Can you please assist me with upgrading my plan and ensuring that the payment goes through successfully?"""
TICK-02226,2024-06-13 11:33:00,2024-06-13 23:00:35.027373,Authentication/Login,11.459729825826415,"""I can't seem to remember my password and keep getting locked out of my account. I've tried the password reset option but it's not working for me. Can someone help me regain access to my account?"""
TICK-03926,2024-06-13 11:56:00,2024-06-14 06:06:23.355386,Authentication/Login,18.173154273850866,"""I can't seem to log into my account even after entering the correct password. I've tried resetting my password multiple times, but I'm still unable to access my account. It keeps telling me my account is locked, and I'm not sure what's causing this issue."""
TICK-04049,2024-06-13 12:01:00,2024-06-13 15:24:31.192091,Integration/API,3.3919978029909084,"""I'm trying to set up the connection between our CRM system and your platform using the API, but I keep getting an error message when trying to authenticate the connection. I've followed the integration documentation provided, but I can't seem to get it to work. Can you help troubleshoot the API error and guide me through the setup process?"""
TICK-04826,2024-06-13 13:05:00,2024-06-14 04:39:23.251121,Feature Usage,15.573125311516128,"""I'm having trouble figuring out how to schedule recurring tasks in the app. I tried following the help articles, but I'm still not sure if I'm doing it correctly. Can you provide a step-by-step guide on how to set this up? Thanks!"""
TICK-02444,2024-06-13 13:07:00,2024-06-14 11:45:58.524177,Feature Usage,22.649590049151136,"""I'm having trouble figuring out how to use the new task assignment feature in the app. I've read the instructions, but I'm still not sure how to assign tasks to specific team members. Can you provide some guidance or point me to a tutorial on how to use this feature effectively?"""
TICK-03905,2024-06-13 14:10:00,2024-06-13 23:50:17.200857,Feature Usage,9.67144468260733,"""I'm having trouble figuring out how to use the new collaboration feature. I can't seem to find the option to invite my team members to join a project. Can you guide me through the process?"""
TICK-00767,2024-06-13 14:19:00,2024-06-15 19:35:23.896762,Miscellaneous,53.273304656064276,"""I tried to place an order on the website, but I keep getting an error message when I try to check out. I've tried using different browsers and devices, but I still can't complete the purchase. Can you please help me to fix this issue?"""
TICK-04533,2024-06-13 15:33:00,2024-06-13 18:11:30.911086,Billing/Subscription,2.641919746027149,"""I was charged the wrong amount for my subscription this month and I would like to dispute this charge. Could you please look into it and provide me with a refund if necessary? Thank you for your assistance."""
TICK-01969,2024-06-13 16:15:00,2024-06-14 07:23:56.224942,Integration/API,15.148951372657397,"""I'm having trouble setting up the connection between our CRM system and your platform. I've followed the integration instructions, but I keep getting an error message when trying to send data over. Can someone help me troubleshoot this issue?"""
TICK-01898,2024-06-13 16:34:00,2024-06-14 01:01:02.417064,Performance/Speed,8.450671406698126,"""Our website is taking a very long time to load, and it's causing frustration for our team trying to access important information. Can you please investigate the cause of this slow performance and help us resolve it as soon as possible?"""
TICK-03225,2024-06-13 22:36:00,2024-06-14 16:16:13.814937,Integration/API,17.67050414929359,"""Hi there, I'm having trouble getting my app to work with your API. I keep getting an error message whenever I try to connect, and I've double-checked that all the credentials are correct. Can you help me troubleshoot this issue and make sure everything is set up properly on my end? Thanks!"""
TICK-02477,2024-06-14 00:14:00,2024-06-14 23:56:41.782141,Integration/API,23.711606150305702,"""I'm encountering errors when trying to connect our CRM to the new email marketing platform. The integration setup seemed to go smoothly, but we're not seeing the expected data syncing between the two systems. Can you help troubleshoot the API connectivity and ensure that the integration is working as intended?"""
TICK-02772,2024-06-14 03:07:00,2024-06-14 18:01:05.928060,Integration/API,14.901646683289863,"""I'm having trouble setting up the connection between our internal software and your platform. I keep getting an error message when I try to integrate the two systems. Can you please provide some guidance on how to resolve this issue? It's causing a delay in our workflows and we need to get this integration up and running as soon as possible."""
TICK-04138,2024-06-14 08:10:00,2024-06-14 10:05:29.941086,Performance/Speed,1.9249836350518048,"""The system seems to be taking an unusually long time to load pages, causing delays in accessing important information and completing tasks. This has been happening consistently for the past few days and is impacting productivity. Please investigate and resolve the speed issue as soon as possible."""
TICK-01209,2024-06-14 09:42:00,2024-06-14 19:18:04.370835,Authentication/Login,9.60121412077875,"""Hi there, I'm having trouble accessing my account and it keeps telling me my password is incorrect, but I haven't changed it. Can you help me reset it or figure out what's going on? I really need to get into my account to check on some important information."""
TICK-00400,2024-06-14 10:16:00,2024-06-14 17:53:49.287099,Authentication/Login,7.630357527446693,"""I can't seem to login to my account despite entering the correct password. It keeps saying my account is locked out, but I haven't had any issues accessing it before. Can you please help me troubleshoot this issue and unlock my account? Thank you."""
TICK-00717,2024-06-14 12:30:00,2024-06-15 00:57:52.449132,Feature Usage,12.464569203345466,"""I'm having trouble figuring out how to use the new collaboration tool within the platform. I've watched the tutorials but still can't seem to get it to work properly. Can you provide some additional guidance on using this feature effectively?"""
TICK-01045,2024-06-14 13:16:00,2024-06-15 08:34:52.464908,Billing/Subscription,19.31457358569023,"""I was charged twice for my subscription this month, and I'm not sure why. Can you please look into this and issue a refund for the extra charge? My account username is [username]. Thank you!""

""I tried to upgrade my plan to the premium version, but the payment failed and I didn't receive any confirmation. Can you check if the upgrade went through, and if not, can you help me complete the payment successfully? I really need access to the premium features as soon as possible. Thank you for your assistance!"""
TICK-03252,2024-06-14 14:39:00,2024-06-15 02:56:35.256080,Integration/API,12.293126688838544,"""Hello, I'm experiencing issues with connecting our system to a third-party service using the provided API. I've followed the integration documentation, but I keep receiving an error message when attempting to make a connection. Can you please assist me in troubleshooting this API connectivity problem?"""
TICK-03684,2024-06-14 15:39:00,2024-06-15 12:18:47.220671,Integration/API,20.6631168531854,"""Hello, I've been trying to set up the integration with our CRM system, but I keep getting an error message when testing the connection. I've double-checked the API key and endpoint URL, but I'm not sure what I'm doing wrong. Can you help me troubleshoot this issue and get the integration up and running? Thank you!"""
TICK-04149,2024-06-14 16:24:00,2024-06-15 04:32:54.285478,Billing/Subscription,12.148412632763467,"""I was charged incorrectly for my subscription renewal and need help disputing the charge. I have already tried reaching out to my bank, but they advised me to contact the service provider directly. I can provide any necessary documentation to support my case. Thank you for your assistance."""
TICK-03478,2024-06-15 03:10:00,2024-06-15 21:04:33.382826,Integration/API,17.90927300711714,"""I'm trying to set up the integration between our CRM system and your platform, but I keep getting an error message when testing the API. I've double-checked the API key and endpoint, but I can't seem to figure out what's causing the issue. Can you help me troubleshoot this integration problem?"""
TICK-02442,2024-06-15 06:51:00,2024-06-16 04:07:22.171348,Feature Usage,21.2728253745297,"""I'm having trouble figuring out how to use the new email template feature. I've followed the instructions in the help documentation, but I'm still not seeing the option to create a new custom template. Can someone walk me through the steps or provide additional guidance on how to access this feature? Thank you!"""
TICK-03357,2024-06-15 09:17:00,2024-06-15 12:54:09.775267,Integration/API,3.6193820187360313,"""I'm experiencing issues with connecting my CRM system to our company's email platform. I keep getting an error message when trying to set up the integration, and I'm not sure what I'm doing wrong. Can someone please help me troubleshoot this and ensure the integration is set up correctly?"""
TICK-02542,2024-06-15 10:30:00,2024-06-15 19:39:32.894337,Performance/Speed,9.159137315862774,"""My account dashboard is taking a very long time to load, and sometimes I experience timeouts when trying to access certain pages. This has been happening consistently for the past week, and it's affecting my productivity. Is there anything that can be done to improve the speed and performance of the platform?"""
TICK-03070,2024-06-15 10:55:00,2024-06-15 16:25:08.071851,Feature Usage,5.502242180801079,"""I'm having trouble figuring out how to use the new tagging feature in the app. I've followed the instructions in the help documentation, but I still can't seem to get it to work properly. Can someone walk me through how to tag a document and ensure it's saved correctly?"""
TICK-00269,2024-06-15 11:31:00,2024-06-16 11:02:49.497489,Billing/Subscription,23.53041596921151,"""I was charged incorrectly for my subscription renewal, and I would like to dispute the amount. The charge was higher than expected, and I believe there may have been an error in the billing process. Can you please help me resolve this issue and adjust the amount to the correct one?"""
TICK-04363,2024-06-15 11:39:00,2024-06-17 04:46:27.740160,Miscellaneous,41.12437226658835,"I am unable to access certain parts of the website and keep getting an error message. I've tried clearing my browser cache and restarting my computer, but the problem persists. It's really frustrating and I need this issue resolved as soon as possible."
TICK-00740,2024-06-15 12:40:00,2024-06-16 03:37:02.569287,Integration/API,14.950713690825337,"""I'm trying to set up the integration between our CRM and the new email marketing platform, but I keep getting errors when trying to connect the two. I've followed the setup instructions provided, but I'm still unable to get it working. Can you please help me troubleshoot this issue and get the integration running smoothly?"""
TICK-02543,2024-06-15 12:56:00,2024-06-15 17:34:20.579129,Billing/Subscription,4.639049757968547,"""Hello, I noticed that I was charged twice for my subscription this month. Could you please look into this and refund the extra amount? Thank you.""
"
TICK-01174,2024-06-15 13:50:00,2024-06-15 23:56:46.132108,Billing/Subscription,10.112814474447326,"""I was charged multiple times for my subscription and I'm not sure why. Can you please help me dispute these extra charges and ensure my billing is correct moving forward?"""
TICK-02300,2024-06-15 13:51:00,2024-06-16 09:01:33.172875,Performance/Speed,19.175881354276214,"""I'm experiencing slow loading times when accessing the dashboard and submitting new entries. It's taking much longer than usual to update and save changes. This is impacting my team's productivity and I'd like to see if there's anything that can be done to improve the system speed."""
TICK-03574,2024-06-15 14:12:00,2024-06-17 15:59:47.364972,Miscellaneous,49.79649027012792,"""I'm having trouble accessing my account on the mobile app. Every time I try to log in, it keeps taking me back to the login screen. I've already tried reinstalling the app and restarting my phone, but it's still not working. Can you help me figure out what's going on?"""
TICK-03046,2024-06-15 14:26:00,2024-06-16 03:18:37.609020,Integration/API,12.877113616612208,"""I'm having trouble setting up the connection between our CRM system and your platform. Despite following the integration instructions, I keep encountering error messages when trying to sync the data. Can you please provide guidance on how to resolve this issue?"""
TICK-04785,2024-06-15 16:07:00,2024-06-16 00:06:57.237091,Feature Usage,7.99923252520979,"""I'm having trouble figuring out how to use the new collaboration feature in the app. Is there a guide or tutorial available to help me understand how it works? I want to make sure I'm using it correctly for our team projects."""
TICK-01939,2024-06-15 23:36:00,2024-06-16 07:39:05.363318,Integration/API,8.05148981056723,"""I'm trying to set up the integration between our CRM system and your software, but I'm encountering some errors when trying to connect the two. I've followed the integration setup instructions, but I'm not sure why the data is not syncing properly. Can you please help me troubleshoot this issue?"""
TICK-04399,2024-06-16 01:08:00,2024-06-16 02:31:56.474135,Feature Usage,1.3990205930897077,"""I'm having trouble figuring out how to use the file sharing feature in the app. I've tried following the instructions in the help documentation, but I can't seem to get it to work. Can you provide a step-by-step guide or any troubleshooting tips to help me utilize this feature properly?"""
TICK-01338,2024-06-16 06:09:00,2024-06-16 18:25:50.986293,Billing/Subscription,12.280829525916136,"""I was charged incorrectly for my subscription this month and would like to dispute the charges. I have already reached out to my bank, but I wanted to also inform you and ensure that my subscription remains active during this process. Could you please assist me in getting this matter resolved?"""
TICK-04447,2024-06-16 07:36:00,2024-06-16 09:27:41.462321,Billing/Subscription,1.8615173113949817,"I was charged twice for my subscription this month, and I'd like a refund for the duplicate charge. The payments were both processed on the same day, and I can provide the transaction details for both charges. Thank you for your prompt attention to this matter."
TICK-03851,2024-06-16 07:48:00,2024-06-16 23:14:01.311809,Integration/API,15.433697724719595,"""I'm trying to connect our company's CRM system to your platform using the provided API, but I keep getting errors when trying to authenticate the connection. I've followed the integration documentation carefully, but I'm still unable to get it to work. Can you please provide some assistance in troubleshooting this issue?"""
TICK-01023,2024-06-16 09:12:00,2024-06-16 21:23:53.039193,Integration/API,12.198066442473998,"""I'm experiencing errors when trying to connect our company's software with a third-party application. The API calls are not returning the expected data, and we're not receiving any webhook notifications. We've checked our integration setup on both ends, but we're still encountering issues. Can you help us troubleshoot this problem?"""
TICK-03859,2024-06-16 10:43:00,2024-06-17 00:24:51.162057,Billing/Subscription,13.697545015852858,"""I was recently billed for my subscription, but I believe I was charged the wrong amount. The invoice doesn't match the pricing plan I signed up for, and I would like to dispute the charge. Can you please review my billing history and make the necessary adjustments?"""
TICK-01982,2024-06-16 11:04:00,2024-06-16 13:38:51.856962,Performance/Speed,2.5810713784040105,"""Hello, I've been experiencing really slow loading times when trying to access my account and it's been causing delays in my work. I've tried refreshing the page and clearing my browser cache, but the issue persists. Can you please look into this and help me speed up the system?"""
TICK-02848,2024-06-16 11:42:00,2024-06-17 02:30:57.967022,Billing/Subscription,14.816101950435188,"""Hi, I recently upgraded my subscription plan, but I haven't seen the updated charges on my account yet. Can someone please confirm that my plan has been upgraded successfully and provide me with the new billing details? Thanks!"""
TICK-01785,2024-06-16 12:15:00,2024-06-16 21:00:03.101048,Billing/Subscription,8.75086140228209,"""I noticed an unexpected charge on my credit card statement from your company. I didn't make any additional purchases or upgrades to my plan, so I'd like to dispute this charge and get more information on why it occurred. Can someone from your billing team please reach out to me to resolve this issue?"""
TICK-00829,2024-06-16 13:57:00,2024-06-16 20:36:45.713434,Feature Usage,6.66269817603463,"""Hello, I'm having trouble figuring out how to schedule recurring tasks in the app. I've tried checking the help documentation, but I'm still a bit confused on how to set it up properly. Can someone provide step-by-step instructions or a tutorial on how to do this?"""
